名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
兴教寺,陕西,西安,西安,029,85937335,长安区,杜曲街道少陵原畔,景点,宗教,109.038841,34.090183
卧龙禅林,陕西,西安,西安,029,87517573,钟楼/鼓楼,柏树林街道开通西巷5号,景点,宗教,108.954773,34.254677
石佛寺,陕西,西安,西安,029,,秦岭沿线,子午大道南段（近西安联合学院）,景点,宗教,108.895515,34.081448
西安祥峪森林公园,陕西,西安,西安,029,85865069,长安区,东大街道,景点,森林公园,108.809589,33.966059
西五台云居寺,陕西,西安,西安,029,,莲湖公园,北院门街道莲湖路洒金桥162号,景点,宗教,108.930946,34.268223
木塔寺遗址生态公园,陕西,西安,西安,029,,高新路沿线,科技六路6号（木塔寺地铁站E口步行220米）,景点,公园/广场,108.896355,34.208546
辋川溶洞,陕西,西安,蓝田县,029,82822222,蓝田县其他,辋川镇沙平村,景点,自然风光,109.410133,34.072334
蔡文姬纪念馆,陕西,西安,蓝田县,029,82734159,蓝田县中心城区,文姬路南段文姬中学南侧,景点,纪念馆,109.308174,34.172729
西安曲江寒窑遗址公园,陕西,西安,西安,029,85563398,曲江新区,寒窑路18号,景点,古代遗迹,108.991714,34.198833
唐城墙遗址公园,陕西,西安,西安,029,85563398,曲江新区,雁南三路58号附近,景点,纪念公园,108.968475,34.204319
秦陵地宫仿真展览馆,陕西,西安,临潼区,029,83887515,兵马俑,秦始皇陵西侧秦陵北路136号,景点,展览馆,109.240304,34.381358
西安天马国际旅行社,陕西,西安,西安,029,86690862,桃园路,南二环西段395号亚美伟博广场19层,景点,旅行社,108.897576,34.245303
西安都城隍庙,陕西,西安,西安,029,87278333,桥梓口,北院门街道西大街129号,景点,宗教,108.93737,34.261196
罔极寺,陕西,西安,西安,029,83651571,长乐坊,东关炮房街49号,景点,宗教,108.976089,34.261879
万寿八仙宫,陕西,西安,西安,029,82488214,长乐坊,长乐坊北火巷12号,景点,宗教,108.979919,34.265381
重阳宫,陕西,西安,鄠邑区,029,84906200,鄠邑区其他,祖庵街道终南大道重阳广场对面,景点,历史建筑,108.494331,34.10812
清真西寺,陕西,西安,西安,029,87272859,莲湖公园,洒金桥2号（近小皮院）,景点,宗教,108.932327,34.26329
旅陕清真寺,陕西,西安,西安,029,,安定门,香米园7号,景点,宗教,108.93232,34.266209
西仓清真寺,陕西,西安,西安,029,87320298,大皮院/西羊市,西仓东巷,景点,宗教,108.936844,34.266144
南新街礼拜堂,陕西,西安,西安,029,87215757,民乐园,南新街集贤巷1号,景点,宗教,108.953445,34.260899
五星街天主教堂,陕西,西安,西安,029,87620948,桥梓口,草场巷与五星街交叉口北100米,景点,宗教,108.933777,34.256367
莲湖天主堂,陕西,西安,西安,029,,北大街,糖坊街71号,景点,宗教,108.943588,34.273743
西安唐皇城墙含光门遗址博物馆,陕西,西安,西安,029,87638254,甜水井,环城南路西段136号,景点,博物馆,108.932281,34.251869
宝庆寺塔,陕西,西安,西安,029,,钟楼/鼓楼,南门内书院门街口北侧,景点,古代遗迹,108.948181,34.253124
华清宫,陕西,西安,临潼区,029,83812004;4000299989,华清池,华清路38号,景点,历史建筑,109.215779,34.356697
临潼博物馆,陕西,西安,临潼区,029,83812071,华清池,环城东路1号（华清池地铁站C口步行490米）,景点,博物馆,109.216904,34.364251
环城公园,陕西,西安,西安,029,,长乐坊,西安城墙东门至建国门这段护城河,景点,公园/广场,108.971733,34.258171
沣峪口,陕西,西安,西安,029,,秦岭沿线,黄良街道108省道北侧（麓鸣园小区西北侧）,景点,自然景观,108.803528,34.032887
中国唐苑,陕西,西安,西安,029,63361300,雁塔区,杜陵邑南路中段杜邑遗址公园东10米,景点,园林,109.037247,34.196968
斗门石佛寺,陕西,西安,西安,029,,秦岭沿线,西太公路与X313交叉路口往南约200米,景点,宗教,108.748909,34.058502
永阳公园,陕西,西安,西安,029,,唐延路沿线,唐延南路1号,景点,城市公园,108.892097,34.19651
白鹿原滑雪场,陕西,西安,西安,029,4000297878,白鹿原,水安路86号,景点,滑雪场,109.094547,34.216403
西安美术馆,陕西,西安,西安,029,85352880,大雁塔,雁南一路与雁塔南路交叉口西南角,景点,美术馆,108.963389,34.211059
康辉旅行社,陕西,西安,西安,029,85226666,太白立交,含光南路178号吉祥大厦1楼,景点,旅行社,108.931679,34.223799
延平门广场,陕西,西安,西安,029,,高新路沿线,沣惠南路,景点,广场,108.888725,34.230244
莲湖西安事变纪念馆,陕西,西安,西安,029,87686999,莲湖公园,青年路117号,景点,纪念馆,108.93985,34.271542
大唐不夜城,陕西,西安,西安,029,180****7736,大雁塔,慈恩路46号,景点,步行街,108.9642,34.2219
西安大唐西市博物馆,陕西,西安,西安,029,84351808,劳动南路,劳动南路118号,景点,博物馆,108.907936,34.247437
大雁塔北广场音乐喷泉,陕西,西安,西安,029,85551600,大雁塔,芙蓉东路大雁塔文化休闲景区北广场,景点,广场,108.964189,34.220913
春秋旅行社,陕西,西安,西安,029,88241104,科技路沿线,吉祥路179号世纪商务大厦4层,景点,旅行社,108.921087,34.224012
康辉旅行社,陕西,西安,西安,029,82200202,小雁塔/南稍门,长安北路11号中陕国际12楼,景点,旅行社,108.947286,34.232476
西汉窦太后墓,陕西,西安,西安,029,,白鹿原,白鹿原,景点,古代遗迹,109.123543,34.234592
陕西民俗大观园,陕西,西安,西安,029,,大雁塔,大雁西路东口（近大雁塔北广场）,景点,城市公园,108.961855,34.219394
西大街夜市,陕西,西安,临潼区,029,,华清池,下西街巷盛唐商务酒店西南侧约40米,景点,夜市,109.21201,34.371056
西安曲江秦二世陵遗址公园,陕西,西安,西安,029,85428866,曲江新区,曲江池南路252号,景点,古代遗迹,108.984604,34.192745
纺织公园,陕西,西安,西安,029,83519727,纺织城,纺织城西街191号,景点,城市公园,109.062121,34.265583
汤峪湖森林公园,陕西,西安,蓝田县,029,137****9395,汤峪镇,107省道,景点,森林公园,109.240623,34.007495
终南山国家森林公园,陕西,西安,西安,029,,长安区,翠华山风景区东南侧,景点,森林公园,109.064702,33.943512
光大旅游,陕西,西安,西安,029,85426534,小寨,长安中路100号文化大厦11层,景点,旅行社,108.94651,34.22657
西安国旅,陕西,西安,西安,029,85251600,小雁塔/南稍门,长安北路48号5楼,景点,旅行社,108.946507,34.236157
航空假期旅行社分社,陕西,西安,西安,029,87457435;87457435,李家村,李家村路万达广场（李家村店）,景点,旅行社,108.962006,34.243927
陕西恒云信风国际旅行社,陕西,西安,西安,029,86695966,翠华路,小寨东路98号大唐商务大厦一层,景点,旅行社,108.957122,34.222583
西安金桥国际旅行社,陕西,西安,西安,029,87639826,安定门,西大街安定广场3号楼A座5层,景点,旅行社,108.928976,34.259034
龙之旅秦风国旅,陕西,西安,西安,029,86691444,东门外,柿园路35号帝标大厦6层,景点,旅行社,108.979758,34.259828
三秦旅行社,陕西,西安,西安,029,86691080;89390011,小雁塔/南稍门,长安北路48号,景点,旅行社,108.9464,34.23602
陕西西玛旅行社有限公司,陕西,西安,西安,029,83650712,金花路沿线,长缨东路305号泵阀总厂高层1单元２４０２室,景点,旅行社,109.000136,34.277898
职工国际旅行社,陕西,西安,西安,029,87320346,莲湖公园,路239号职旅大厦,景点,旅行社,108.930475,34.269965
何海霞美术馆,陕西,西安,西安,029,,钟楼/鼓楼,书院门80号,景点,美术馆,108.948498,34.252839
陕西美术馆,陕西,西安,西安,029,87287716,钟楼/鼓楼,东大街587号,景点,美术馆,108.951424,34.259991
中国古代科技文化展览馆,陕西,西安,临潼区,029,,芷阳湖,陕鼓大道西安工程大学(临潼校区)西北侧约70米,景点,博物馆,109.181664,34.368275
中国烹饪博物馆,陕西,西安,西安,029,85332303,小寨,长安路145号,景点,博物馆,108.947327,34.240643
开元广场,陕西,西安,西安,029,,大雁塔,雁南三路与雁塔南路,景点,广场,108.964149,34.204823
明德门公园,陕西,西安,西安,029,,明德门,朱雀大街南端明德2路,景点,城市公园,108.937195,34.204754
新城广场,陕西,西安,西安,029,,民乐园,东新街256号（近省政府）,景点,广场,108.95417,34.263996
康辉旅行社,陕西,西安,西安,029,86691989,明德门,凯旋广场D座3层306室,景点,旅行社,108.938696,34.206086
秦岭欢乐世界,陕西,西安,西安,029,88999962,秦岭沿线,华夏路西安秦岭野生动物园西门外,景点,主题乐园,108.857899,34.047928
临潼溪源山庄,陕西,西安,临潼区,029,83939888,临潼区,兵马俑东3公里（兵马俑）,景点,自然风光,109.332052,34.404708
绿地笔克国际会展中心,陕西,西安,西安,029,68910222,唐延路沿线,唐延南路4号,景点,展览馆,108.887779,34.192169
康辉旅行社,陕西,西安,西安,029,82200801;133****6886,和平门/建国门,李家村万达广场外肯德基南侧,景点,旅行社,108.962715,34.242786
薄姬墓,陕西,西安,西安,029,,白鹿原,狄寨镇鲍旗寨西安市六十二中学附近,景点,古代遗迹,109.109009,34.213402
鄠邑区钟楼,陕西,西安,鄠邑区,029,,草堂路,东街南街西街北街交汇处,景点,历史建筑,108.603348,34.107964
西安牡丹苑,陕西,西安,西安,029,,唐延路沿线,唐延路(近沣惠南路)（金光门地铁站D口步行150米）,景点,植物园,108.888756,34.248734
丝绸之路群雕,陕西,西安,西安,029,,汉城路沿线,大庆路绿色林带西端（近开远门）,景点,现代建筑,108.88163,34.269302
汉长安城未央宫国家考古遗址公园,陕西,西安,西安,029,86380088,未央区,西三环路与丰景路交叉口东南角,景点,古代遗迹,108.862015,34.302998
西安清凉寺,陕西,西安,西安,029,,三森,韦曲街道西部大道与东仪路交叉口,景点,宗教,108.930931,34.175831
王莽万亩桃园,陕西,西安,西安,029,,长安区,关中环线与Y236交叉路口往东南约230米,景点,更多景点/周边游,109.05928,34.039051
鸿门宴遗址,陕西,西安,临潼区,029,83979818,临潼区,鸿门宴路2号（鸿门堡村）,景点,古代遗迹,109.274933,34.414955
西安航空职业技术学院航空科技馆,陕西,西安,阎良区,029,81663302,阎良区,航空三路与蓝天路交叉口北200米路东,景点,科技馆,109.202019,34.646484
西安北院门144号民居高家大院,陕西,西安,西安,029,87401029,大皮院/西羊市,"北院门街道北院门144号（鼓楼北200米,新门牌号200号）",景点,历史建筑,108.943274,34.262812
黑山瀑布,陕西,西安,鄠邑区,029,,鄠邑区其他,G5（京昆高速）,景点,自然风光,108.520665,33.918261
陕西非遗博览城,陕西,西安,西安,029,,西北大/西工大,劳动南路大唐西市内（近中影国际影城）,景点,陈列馆,108.907082,34.246723
建国巷清真寺,陕西,西安,西安,029,133****1531,解放路/火车站,尚俭路31号,景点,宗教,108.96524,34.263313
中国唐苑广场,陕西,西安,西安,029,,解放路/火车站,解放路,景点,广场,108.96347,34.264626
小浴水库,陕西,西安,西安,029,,长安区,王莽街道,景点,现代建筑,109.074188,34.008579
广运潭,陕西,西安,西安,029,,浐灞生态区,浐灞生态区（近世园会入口）,景点,自然风光,109.056473,34.315613
西安关中民俗艺术博物院,陕西,西安,西安,029,87262543;85829182,长安区,五台镇南五台山路1号,景点,博物馆,108.974892,34.025585
城市运动公园,陕西,西安,西安,029,86402898,未央路沿线,未央路168号,景点,城市公园,108.943047,34.344604
海内旅行社,陕西,西安,西安,029,82533515,金花路沿线,金花北路369号新兴商务大厦1412室,景点,旅行社,108.99604,34.282828
密严寺,陕西,西安,西安,029,,秦岭沿线,滦镇街道东四街秦岭山水西南150米,景点,宗教,108.844498,34.044373
中国旅行社,陕西,西安,西安,029,138****0097,红庙坡,永福大厦北门旁,景点,旅行社,108.936869,34.292631
赵公明文化景区,陕西,西安,周至县,029,87118888;185****9901,周至县其他,107省道与财源路交叉口西北角,景点,宗教,108.34211,34.075909
张灵甫将军陵园,陕西,西安,西安,029,,长安区,Y243与东大路交叉口东南方向20米,景点,烈士陵园,108.769405,34.019658
樱花广场,陕西,西安,西安,029,88222387,郭杜,郭杜东街,景点,广场,108.87854,34.160614
水景公园,陕西,西安,高陵区,029,86925408,高陵县城,鹿祥路233号,景点,城市公园,109.104301,34.530231
汉城万亩桃园,陕西,西安,西安,029,,朱宏路,汉城街道汉城万亩桃园,景点,更多景点/周边游,108.914398,34.336792
仙游寺,陕西,西安,周至县,029,,周至县其他,马召镇城南17公里黑水峪口,景点,宗教,108.202408,34.056099
终南山古楼观历史文化景区,陕西,西安,周至县,029,87118888,周至县其他,楼观台景区附近,景点,宗教,108.329041,34.067959
宝中旅游,陕西,西安,西安,029,86696116,何家村/黄雁村,含光北路1号,景点,旅行社,108.932261,34.230751
西安世博园,陕西,西安,西安,029,83596013;4009699358,浐灞生态区,灞桥街道世博大道1号,景点,植物园,109.061043,34.32333
陕西戏曲大观园,陕西,西安,西安,029,,小寨,曲江新区芙蓉西路北段3789号（丰景佳园西门北侧）,景点,文化公园,108.967407,34.220253
海莲寺,陕西,西安,西安,029,,长安广场,水磨村,景点,宗教,108.921394,34.14904
欢畅国际旅行社,陕西,西安,西安,029,86690808,太白立交,含光南路232号吐哈石油大厦A座2802室,景点,旅行社,108.936252,34.229142
北广济街清真寺,陕西,西安,西安,029,,钟楼/鼓楼,红埠街93号,景点,宗教,108.939377,34.266369
海外美辰环球行,陕西,西安,西安,029,85269550,小雁塔/南稍门,北路89号中信大厦6楼,景点,旅行社,108.947142,34.237827
扁鹊纪念馆,陕西,西安,临潼区,029,83945303,临潼区,代王街道南陈村陈东组,景点,纪念馆,109.338112,34.41243
中旅国际旅行社,陕西,西安,西安,029,86117488,未央路沿线,未央路115号恒佳1层2012室,景点,旅行社,108.948045,34.315979
陕西广播电视塔,陕西,西安,西安,029,89133722,电视台/会展中心,长延堡街道长安南路88号电视塔,景点,高空观景,108.946609,34.195999
华清爱琴海温泉,陕西,西安,临潼区,029,83855555,华清池,"骊山街道陕鼓大道8号（距临潼高速出口3公里,近华清池）",景点,温泉,109.19804,34.369688
秦砖汉瓦博物馆,陕西,西安,西安,029,85591559,长安区,雁翔路1号雅森上林苑,景点,博物馆,109.023483,34.178368
西安曲江海洋极地公园,陕西,西安,西安,029,85517317;85517307,曲江新区,曲江新区曲江二路1号（北池头一路与芙蓉东路交叉口）,景点,海洋馆,108.98053,34.215246
海外旅行社,陕西,西安,西安,029,88999886;187****9132,小雁塔/南稍门,长安北路89号中信大厦6楼608室中信银行西安宾馆对面,景点,旅行社,108.947191,34.238711
西羊市,陕西,西安,西安,029,,大皮院/西羊市,化觉巷西安市回民中学西侧约190米,景点,步行街,108.941483,34.263279
宝鸡兰花旅游公司,陕西,西安,西安,029,180****3839,高新路沿线,太白南路与科创路丁字路口白家村内200米中国邮政便民驿站（近邮政便民驿站）,景点,旅行社,108.915866,34.220686
隋唐灞桥遗址,陕西,西安,西安,029,,浐灞生态区,柳巷村柳雪路,景点,古代遗迹,109.071579,34.305828
大唐华清城,陕西,西安,临潼区,029,83812970,华清池,华清路26号（华清池地铁站C口步行190米）,景点,更多景点/周边游,109.213097,34.365501
陕西春秋国际旅行社,陕西,西安,西安,029,186****0756,省体育场,长安北路56号（小雁塔）,景点,旅行社,108.946425,34.236832
新天地商业步行街,陕西,西安,西安,029,153****2619,钟楼/鼓楼,东大街与和平路交叉口西南角,景点,步行街,108.961761,34.25885
骡马市商业步行街,陕西,西安,西安,029,83137777,钟楼/鼓楼,兴正元广场负一层北区5F152室,景点,休闲街区,108.950233,34.257603
乐程国际旅行社,陕西,西安,西安,029,87650423,太白南路沿线,南二环路79号,景点,旅行社,108.930891,34.230531
红茱萸,陕西,西安,西安,029,62822655,杨家村,华东服饰广场3层D区附16号,景点,景点/周边游,108.94555,34.203195
汤峪天潭温泉酒店,陕西,西安,蓝田县,029,82933111,汤峪镇,汤峪镇温泉大道与焦汤专线交叉口东230米,景点,温泉,109.229717,34.017783
陕西春秋旅行社,陕西,西安,西安,029,186****6171,民乐园,尚勤路604号西苑大厦,景点,旅行社,108.973977,34.273797
西安国际旅行社,陕西,西安,西安,029,65656178,郭杜,郭杜街道博士路紫薇田园都市（农行西）,景点,旅行社,108.869724,34.172364
陕西体育博物馆,陕西,西安,西安,029,88445875,电子城,丈八东路303号,景点,博物馆,108.887642,34.201611
天池寺,陕西,西安,西安,029,,长安区,终南山,景点,宗教,109.029268,34.008624
青龙寺博物馆,陕西,西安,西安,029,89121895,交大东校区/理工大,雁翔路附18号,景点,博物馆,108.989296,34.233368
沙河公园,陕西,西安,周至县,029,87887001,周至县中心城区,中心东街（沙河桥桥南侧）,景点,公园/广场,108.232635,34.159767
西部国际旅行社,陕西,西安,西安,029,85262642;85262624,小雁塔/南稍门,长安北路48号（体育场地铁站D东北口步行390米）,景点,旅行社,108.946441,34.236161
中国旅行社,陕西,西安,西安,029,189****6971,小雁塔/南稍门,长安北路中贸广场南区,景点,旅行社,108.945523,34.242689
途途国际旅行社,陕西,西安,西安,029,4008288883,省体育场,长安北路1号会展国际大厦2205室（省体育场东门对面）,景点,旅行社,108.947817,34.237137
古观音禅寺,陕西,西安,西安,029,85867417,秦岭沿线,东大街道罗汉洞村,景点,宗教,108.79184,34.025822
唐乐宫,陕西,西安,西安,029,87262567;87822238,省体育场,长安北路75号（草场坡与长安北路十字东南角）,景点,旅游项目/观光项目,108.947296,34.236214
西安经文牛文化陶瓷博物馆,陕西,西安,西安,029,137****1267,解放路/火车站,自强东路585号大明宫国家遗址公园内,景点,博物馆,108.965927,34.281326
西安浐灞国家湿地公园,陕西,西安,西安,029,62815566,未央区,启源三路1号,景点,自然风光,109.00544,34.419914
利行国旅,陕西,西安,西安,029,68510590,高新路沿线,南二环西路180号财富中心2期D座（近亚美大厦）,景点,旅行社,108.901219,34.239489
中旅国际旅行社,陕西,西安,西安,029,65692278,丈八,丈八一路5号绿地sohoB座316室,景点,旅行社,108.88437,34.19669
皇城美术馆,陕西,西安,西安,029,82680185,民乐园,东五路与尚俭路交叉口西南100米,景点,美术馆,108.964815,34.269527
裕朗国际美术馆,陕西,西安,西安,029,,民乐园,中山门街道解放路77号裕朗国际大厦,景点,美术馆,108.964691,34.265293
金色国际旅行社,陕西,西安,西安,029,81544498,小寨,长安中路215号西旅国际11137室（近长安大学）,景点,旅行社,108.947268,34.227235
芙蓉坊饮食街,陕西,西安,西安,029,83068888,曲江新区,芙蓉西路90号（大唐芙蓉园地铁站A西北口步行170米),景点,步行街,108.969312,34.210909
大兴国禅寺,陕西,西安,西安,029,,郭杜,兴隆街道西沣路兴隆段266号西北方向160米,景点,宗教,108.828514,34.130508
智炬寺,陕西,西安,西安,029,,秦岭沿线,107省道,景点,宗教,108.807468,34.049926
丰德寺,陕西,西安,西安,029,,秦岭沿线,丰德寺,景点,宗教,108.81424,34.032368
丰镐遗址,陕西,西安,西安,029,,长安区,108国道东50米,景点,古代遗迹,108.774012,34.241987
神光星河中央公园,陕西,西安,西安,029,,航天城,东长安街与神舟四路交叉口南150米,景点,城市公园,108.97747,34.15333
西安春秋旅行社,陕西,西安,西安,029,85289592,韦曲西街,西长安街56号,景点,旅行社,108.93869,34.15574
百塔寺,陕西,西安,西安,029,,长安区,108省道,景点,宗教,108.931641,34.034447
圆净寺,陕西,西安,西安,029,,秦岭沿线,313县道,景点,宗教,108.789761,34.053751
中共原长柞工委革命遗址纪念馆,陕西,西安,西安,029,,长安区,333乡道北50米,景点,纪念馆,109.036644,34.040764
灵应寺,陕西,西安,西安,029,182****5235,长安区,东大路东150米,景点,宗教,108.770631,34.019404
樊洲中国画馆,陕西,西安,西安,029,,长安区,翠华山,景点,美术馆,109.013927,33.984457
现代农业科展示中心,陕西,西安,西安,029,84185288;85221178,秦岭沿线,环山旅游路,景点,科技馆,108.875504,34.06382
禅经寺,陕西,西安,西安,029,,长安区,瓜彰路,景点,宗教,108.958146,34.11557
张周勤烈士之墓,陕西,西安,西安,029,,长安区,沣京中路西网小区南侧约80米,景点,烈士陵园,108.717869,34.203089
革命烈士张周勤事迹展览室,陕西,西安,西安,029,,长安区,丰镐遗址保管所西南,景点,陈列馆,108.71718,34.20267
秦岭终南山世界地质公园博物馆,陕西,西安,西安,029,85892176,长安区,360乡道翠华山景区内,景点,博物馆,109.007867,33.9918
石峡沟,陕西,西安,西安,029,,长安区,二一零国道西安长安区段,景点,自然风光,108.850853,33.992966
十方菩萨庙,陕西,西安,西安,029,,秦岭沿线,陕西青年职业学院,景点,宗教,108.834019,34.050939
大愿寺,陕西,西安,西安,029,,长安区,中心幼儿园西北侧约280米,景点,宗教,108.977509,34.032684
福音堂,陕西,西安,西安,029,,长安区,北新街,景点,宗教,109.101783,34.080772
村文化广场,陕西,西安,阎良区,029,,阎良区,阎良街13号西南方向200米,景点,公园/广场,109.219006,34.669716
阎良公园,陕西,西安,阎良区,029,,阎良区,阎荆路与航空城大道中段交汇处,景点,城市公园,109.220367,34.67598
西安国旅,陕西,西安,阎良区,029,,凤凰广场,人民西路71号,景点,旅行社,109.225713,34.658335
中国电影资料馆西安电影资料库,陕西,西安,临潼区,029,,东三岔,秦岭南路2号,景点,展览馆,109.244125,34.366989
凤凰池生态谷,陕西,西安,临潼区,029,,临潼区,G30连霍高速,景点,自然风光,109.162895,34.349102
西安事变旧址五间厅,陕西,西安,临潼区,029,83812003,华清池,华清路38号华清宫环园内,景点,历史建筑,109.213287,34.362312
骊景旅行社,陕西,西安,临潼区,029,,东三岔,东关正街80号（东三岔地铁站B2西南口步行370米）,景点,旅行社,109.219103,34.374033
唐韵国际旅行社,陕西,西安,临潼区,029,83887333,东三岔,中国陕西省西安市临潼区秦陵北路163号（近秦陵北路门市部）,景点,旅行社,109.234166,34.381456
