名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
般若堂,福建,厦门,厦门,0592,8013777,海湾公园,西堤南里16-106室,景点,人文古迹,118.076752,24.465225
育秀广场,福建,厦门,厦门,0592,,体育中心,湖滨北路育秀里（育秀里广场）,景点,广场,118.1129,24.486235
昭惠宫,福建,厦门,厦门,0592,,中山路/轮渡,洪本部街158号,景点,历史建筑,118.073457,24.458067
厦门航空国际旅行社,福建,厦门,厦门,0592,2127717,中山路/轮渡,同安路2号天鹭大厦（市卫生局对面）,景点,旅行社,118.089088,24.453135
花展馆,福建,厦门,厦门,0592,2910888,中山公园,公园东路中山公园（中山公园地铁站3A口步行450米）,景点,展览馆,118.090202,24.459082
厦旅国际,福建,厦门,厦门,0592,3881188;2510012,厦门大学,思明南路408号,景点,旅行社,118.093353,24.439905
厦台史料馆,福建,厦门,厦门,0592,,中山路/轮渡,新华路40号,景点,博物馆,118.084816,24.456547
厦航国旅,福建,厦门,厦门,0592,2918203,仙岳路沿线,仙岳路195号-103号,景点,旅行社,118.094491,24.490021
五一文化广场,福建,厦门,厦门,0592,,仙岳路沿线,筼筜街道仙岳路396-398号,景点,广场,118.111221,24.490627
寿山宫,福建,厦门,厦门,0592,,中山路/轮渡,吴厝巷12号后门(中山公园地铁站1号口步行470米),景点,人文古迹,118.086334,24.453791
台湾公会旧址,福建,厦门,厦门,0592,,中山路/轮渡,新华路40号,景点,古代遗迹,118.084686,24.456629
青少年天文科技馆,福建,厦门,厦门,0592,5722982,市政府,气象台路85号,景点,科技馆,118.084763,24.48184
珍珠海滨浴场,福建,厦门,厦门,0592,,环岛路沿线,曾厝垵西路与环岛南路交叉口南100米,景点,海滨沙滩,118.114174,24.427691
厦门旅游集团国旅,福建,厦门,厦门,0592,3901999,海沧商业圈,海裕路215号,景点,旅行社,118.039406,24.492807
真宫,福建,厦门,厦门,0592,,阿罗海城市广场,南海三路1219号,景点,景点/周边游,118.024526,24.479261
东孚城市规划展示馆,福建,厦门,厦门,0592,,东孚商业圈,东孚大道2999号,景点,博物馆,117.942055,24.56389
厦旅国际,福建,厦门,厦门,0592,6511717,海沧商业圈,仓湖东一里259号,景点,旅行社,118.048697,24.489517
市民公园,福建,厦门,厦门,0592,,阿罗海城市广场,滨湖北路15号（海沧行政中心地铁站2号口步行280米）,景点,公园/广场,118.031075,24.486185
龙源宫,福建,厦门,厦门,0592,,SM城市广场,成功大道与成功大道入口交叉口东北240米,景点,历史建筑,118.13942,24.506033
东上海国际旅行社有限公司,福建,厦门,厦门,0592,,仙岳路沿线,仙岳路860号厦门台商会馆6层B1室,景点,旅行社,118.132507,24.499256
刘厝定安宫,福建,厦门,厦门,0592,,仙岳路沿线,仙岳路祥店里-三区东侧,景点,宗教,118.14653,24.499481
厦旅国际金尚营业部,福建,厦门,厦门,0592,5590558,金尚/祥店,金尚路金安里39号之1号,景点,旅行社,118.150299,24.492378
厦航国旅大唐营业部,福建,厦门,厦门,0592,5790920,塘边,大唐世家七期东门旁（小东山地铁站2号口步行260米）,景点,旅行社,118.125562,24.51179
台湾画院,福建,厦门,厦门,0592,,五缘湾,惠灵顿路与钟宅路交叉口南100米,景点,美术馆,118.169876,24.535519
忠仑公园,福建,厦门,厦门,0592,5971178,蔡塘广场,江头街道金尚路与龙山南路交叉口东侧,景点,公园/广场,118.150345,24.483521
上古文化艺术馆,福建,厦门,厦门,0592,5777783,五缘湾,环岛干道4707-4711号,景点,展览馆,118.169197,24.531609
五缘湾游艇帆船国际展销中心,福建,厦门,厦门,0592,186****8531,五缘湾,槟城道289号厦门国际游艇汇F1层,景点,游艇,118.18119,24.533806
幕青宫,福建,厦门,厦门,0592,,殿前,殿前一路1009号附近,景点,历史建筑,118.112657,24.529087
湖里金街,福建,厦门,厦门,0592,153****3910,仙岳路沿线,金山街道仙岳路4666号,景点,休闲街区,118.178314,24.504679
龙会宫,福建,厦门,厦门,0592,,塘边,火炬路小东山村,景点,景点/周边游,118.11483,24.514542
厦航国旅,福建,厦门,厦门,0592,5783333,莲花,嘉禾路东方巴黎广场1楼101室,景点,旅行社,118.128151,24.492708
新萌现代艺术馆,福建,厦门,厦门,0592,,五缘湾,环岛东路五缘湾文化展览苑b区2楼13号,景点,美术馆,118.173065,24.521587
凤和宫,福建,厦门,厦门,0592,,湖里公园,湖里街24号,景点,景点/周边游,118.095062,24.506786
濠沙宫,福建,厦门,厦门,0592,,东渡/国际邮轮中心,和宁路101-2号,景点,宗教,118.086739,24.496437
基督教寨上堂,福建,厦门,厦门,0592,5626686,殿前,寨上村2089号,景点,宗教,118.103264,24.524063
觉性禅院,福建,厦门,厦门,0592,,枋湖,枋湖工业小区35号,景点,宗教,118.136024,24.512892
福源宫,福建,厦门,厦门,0592,,湖里公园,悦华路67号,景点,宗教,118.100784,24.514116
凤山庵,福建,厦门,厦门,0592,,东渡/国际邮轮中心,和宁路173号,景点,宗教,118.087524,24.497952
万寿宫,福建,厦门,厦门,0592,,高崎机场,海堤路高崎二号组,景点,宗教,118.110809,24.548782
巴黎广场步行街,福建,厦门,厦门,0592,,江头,嘉禾路344号-之1-59室,景点,休闲街区,118.129204,24.493126
水源宫,福建,厦门,厦门,0592,,仙岳路沿线,云顶北路20号,景点,宗教,118.15937,24.508293
澜海宫,福建,厦门,厦门,0592,,市行政服务中心/乐都汇,钟宅7112号,景点,宗教,118.170364,24.523596
厦航国际旅行社,福建,厦门,厦门,0592,5616101,殿前,嘉园路150号之2号,景点,旅行社,118.110879,24.515439
厦门五缘湾音乐岛,福建,厦门,厦门,0592,,五缘湾,美仑路3号,景点,更多景点/周边游,118.177795,24.525261
丹凤之旅曾厝垵营业部,福建,厦门,厦门,0592,3199199,曾厝垵,滨海街道,景点,旅行社,118.124657,24.428746
中狮国际旅行社,福建,厦门,厦门,0592,5126136,湖里大道,昌鸿路45号(三航大厦斜对面),景点,旅行社,118.100266,24.516621
前埔健身公园,福建,厦门,厦门,0592,,莲前大道/加州广场,莲前街道前埔北区一里,景点,公园/广场,118.169182,24.473936
基督教会,福建,厦门,鼓浪屿,0592,,鼓浪屿,鹿礁路46号附近,景点,宗教,118.074532,24.443653
古龙酱文化园,福建,厦门,厦门,0592,7392173;7392186,同安区,同集中路1666号古龙工业园内（近潘涂）,景点,民俗文化村,118.142169,24.647071
马约翰广场,福建,厦门,鼓浪屿,0592,,鼓浪屿,中华路4号,景点,广场,118.070496,24.442312
中国国旅,福建,厦门,厦门,0592,5559099,禾祥西路沿线,禾祥西路与后江埭路交叉口南,景点,旅行社,118.093132,24.465719
中国国旅,福建,厦门,厦门,0592,5655575,湖里公园,湖里街道南山路53号之4,景点,旅行社,118.104056,24.502246
福龙水族馆,福建,厦门,厦门,0592,5921415,火车站,东浦路浦清里11-12号,景点,海洋馆,118.129164,24.475691
厦旅国际,福建,厦门,厦门,0592,5200885,仙岳路沿线,仙阁里204-16号,景点,旅行社,118.118843,24.495728
咸水湾休闲度假村,福建,厦门,厦门,0592,6896888,海沧区,拥军路中段,景点,景点/周边游,118.065346,24.511316
中之旅国际旅行社,福建,厦门,厦门,0592,5330707;5330700,火车站,文屏路14号文屏大厦3楼c9号,景点,旅行社,118.105728,24.465178
厦门特运旅游集散中心,福建,厦门,厦门,0592,2238787,火车站,厦禾路923号梧村长途汽车站二楼,景点,旅行社,118.115784,24.47057
厦门新世纪国际旅行社有限公司,福建,厦门,厦门,0592,5535199,莲花,谊爱路149号之二,景点,旅行社,118.142769,24.48538
要出发,福建,厦门,厦门,0592,4001181166,中山路/轮渡,厦禾路271号源昌国际城温哥华,景点,旅行社,118.081291,24.46104
汇桥旅行社有限公司,福建,厦门,厦门,0592,,仙岳路沿线,仙岳路623号2楼,景点,旅行社,118.123743,24.498153
半岭土地宫,福建,厦门,厦门,0592,,环岛路沿线,文屏路（怪坡附近）,景点,宗教,118.125502,24.447842
鹭洲之旅国际旅行社,福建,厦门,厦门,0592,5180820,火车站,后埭溪路28号皇达大厦20楼bc单元,景点,旅行社,118.105548,24.471782
世界名人蜡像3D艺术馆,福建,厦门,鼓浪屿,0592,2064908,鼓浪屿,鹿礁路111号,景点,蜡像馆,118.075157,24.444447
海上游金厦,福建,厦门,厦门,0592,2125187,中山路/轮渡,鹭江道3号,景点,城市观光,118.077604,24.450168
光大旅游有限公司,福建,厦门,厦门,0592,6017155,火车站,后埭溪路143号银龙广场写字楼3层,景点,旅行社,118.106918,24.468439
厦门航空国际旅行社,福建,厦门,厦门,0592,8282794;5235923,市行政服务中心/乐都汇,金山西里57之17号,景点,旅行社,118.15799,24.501682
厦门园林博览苑,福建,厦门,厦门,0592,6259200;6259258,园博苑,集杏海堤东段园博园景区,景点,植物园,118.073078,24.582014
山途旅游,福建,厦门,厦门,0592,135****6262,软件园,软件园二期望海路39号楼109室,景点,旅行社,118.182254,24.489874
林氏宗祠,福建,厦门,厦门,0592,,环岛路沿线,前埔社区前埔266号,景点,宗教,118.177444,24.469049
谦记古美术馆,福建,厦门,厦门,0592,5069988,白鹭洲公园,白鹭洲东路86-3号,景点,美术馆,118.096626,24.475775
鹭岛天地,福建,厦门,厦门,0592,,体育路,体育路95号文化艺术中心共享楼B1楼,景点,休闲街区,118.108749,24.490063
妈祖像,福建,厦门,厦门,0592,,软件园,环岛东路信义国际中心东南侧约220米,景点,人文古迹,118.197792,24.480722
乌石浦油画村,福建,厦门,厦门,0592,138****7144,SM城市广场,乌石浦二里112-164号,景点,休闲街区,118.12886,24.505848
浄莲寺,福建,厦门,厦门,0592,,环岛路沿线,将军祠路40号（将军祠地铁站3号口步行170米）,景点,宗教,118.100003,24.462281
思明烈士陵园,福建,厦门,厦门,0592,2038824,厦门大学,虎溪岩路1号,景点,烈士陵园,118.092155,24.44948
万佛宝塔,福建,厦门,厦门,0592,,湖里公园,南山路542号,景点,宗教,118.121544,24.501862
武西殿土地公庙,福建,厦门,厦门,0592,,中山路/轮渡,鹭江道14号（镇海路地铁站1号口步行490米）,景点,宗教,118.078163,24.450468
海沧油画城,福建,厦门,厦门,0592,,阿罗海城市广场,马青路2172号（马青路地铁站1号口步行480米）,景点,美术馆,118.033096,24.497385
汉堂美术馆,福建,厦门,厦门,0592,,中山路/轮渡,同安路忠孝里2号,景点,美术馆,118.090057,24.455706
仁海艺术馆,福建,厦门,厦门,0592,188****6688,中山路/轮渡,镇海路28号,景点,美术馆,118.084435,24.451466
厦门规划展览馆,福建,厦门,厦门,0592,5356350,体育中心,育秀东路工人文化宫15楼（文化艺术中心）,景点,陈列馆,118.110542,24.491604
湖畔广场,福建,厦门,厦门,0592,,市政府,信和滨北项目地处厦门传统的金融商务区湖滨北路西段,景点,公园/广场,118.082573,24.476976
天上圣妈宫,福建,厦门,厦门,0592,,曾厝垵,环岛南路296-1号,景点,景点/周边游,118.122665,24.425926
陈化成祠,福建,厦门,厦门,0592,,中山路/轮渡,公园西路(中山公园地铁站3A口步行320米),景点,宗教,118.087425,24.457743
传世艺宫美术馆,福建,厦门,厦门,0592,5127168,环岛路沿线,虎园路16号厦门宾馆明宵厅1层,景点,美术馆,118.091728,24.456398
大帽山三角梅园,福建,厦门,厦门,0592,,翔安区,场部东北方约2公里处,景点,更多景点/周边游,118.314703,24.774018
埭头基督教堂,福建,厦门,厦门,0592,,同安区,埭头里382号-基督教埭头堂（厦门市同安区西柯镇埭头村）,景点,景点/周边游,118.144788,24.670385
道南楼,福建,厦门,厦门,0592,,石鼓路/集美学村,集美街道鳌园路19号,景点,现代建筑,118.100769,24.565695
东渡立交公园,福建,厦门,厦门,0592,,东渡/国际邮轮中心,湖里街道仙岳路与东渡路交叉口,景点,公园/广场,118.084373,24.493179
东坪山公园,福建,厦门,厦门,0592,5880607,环岛路沿线,云顶岩路与金鸡南路交叉处,景点,公园/广场,118.134338,24.452877
东溪公园,福建,厦门,厦门,0592,,同安区,大同街道轮山路7-8号附近,景点,公园/广场,118.162651,24.739178
东屿堂,福建,厦门,厦门,0592,6515490,海沧商业圈,刘山里19号,景点,宗教,118.040665,24.491741
法治文化公园,福建,厦门,厦门,0592,,海沧商业圈,沧裕路2号,景点,文化公园,118.037865,24.495062
佛光寺,福建,厦门,厦门,0592,,火车站,文屏路1-1号（文灶地铁站2号口步行400米）,景点,宗教,118.106346,24.464365
复兴堂关隘聚会点,福建,厦门,厦门,0592,,中山路/轮渡,大同路360号,景点,宗教,118.081612,24.457624
各界抗敌后援会会址,福建,厦门,厦门,0592,,中山路/轮渡,鼓浪屿风景区定安路71号,景点,纪念地,118.079049,24.453311
鼓浪屿三和宫记摩崖石刻,福建,厦门,鼓浪屿,0592,,鼓浪屿,鼓新路巢庭1919南侧约80米,景点,历史建筑,118.067601,24.449017
真耶稣教会湖里教堂,福建,厦门,厦门,0592,6030787,东渡/国际邮轮中心,南山路107-109号1层,景点,宗教,118.105423,24.501633
黄氏宗祠,福建,厦门,厦门,0592,,仙岳路沿线,祥店里167号,景点,宗教,118.143272,24.500309
莲前教会,福建,厦门,厦门,0592,,环岛路沿线,莲前西路226-11号,景点,景点/周边游,118.135826,24.476044
厦门龙舟池,福建,厦门,厦门,0592,,石鼓路/集美学村,鳌园路19号,景点,文化公园,118.098495,24.564474
闽南之韵,福建,厦门,厦门,0592,,五缘湾,金山街道仙岳路东段环岛干道与环岛路之间,景点,公园/广场,118.186872,24.517802
破狱斗争遗址,福建,厦门,厦门,0592,2096086,环岛路沿线,思明南路451-1号,景点,古代遗迹,118.087234,24.444572
涉谷公园,福建,厦门,厦门,0592,,中山路/轮渡,思明西路59号,景点,公园/广场,118.078728,24.45503
时钟楼,福建,厦门,鼓浪屿,0592,,鼓浪屿,鼓浪屿风景区安海路55号,景点,历史建筑,118.067873,24.444653
苏颂公园,福建,厦门,厦门,0592,,汽车站/城南,祥平街道环城南路文体中心附近,景点,公园/广场,118.158577,24.718817
厦门市同安区科技馆,福建,厦门,厦门,0592,7370225,汽车站/城南,环城南路989号,景点,科技馆,118.157394,24.717802
仙乐宫,福建,厦门,厦门,0592,,仙岳路沿线,仙岳下社12号（人才中心地铁站4号口步行190米）,景点,宗教,118.103416,24.491089
香山岩寺,福建,厦门,厦门,0592,,翔安区,香山路,景点,宗教,118.298454,24.627571
鑫飞翔艺术,福建,厦门,厦门,0592,2030687,中山路/轮渡,新华路14附近,景点,美术馆,118.083954,24.457298
延平楼,福建,厦门,厦门,0592,,石鼓路/集美学村,鳌园路27号之1,景点,历史建筑,118.104347,24.564991
洋坂宫,福建,厦门,厦门,0592,,同安区,田洋路,景点,宗教,118.144871,24.734441
银湖公园,福建,厦门,厦门,0592,,汽车站/城南,祥平街道银湖路与银湖路交叉口附近,景点,公园/广场,118.153664,24.722967
英国领事馆旧址,福建,厦门,鼓浪屿,0592,,鼓浪屿,鼓浪屿风景区福建路14号,景点,古代遗迹,118.073262,24.445262
原会审公堂,福建,厦门,鼓浪屿,0592,,鼓浪屿,笔山路1号,景点,宗教,118.066419,24.444787
郑成功碑廊,福建,厦门,鼓浪屿,0592,,鼓浪屿,漳州路3号,景点,人文古迹,118.076752,24.441244
中沧艺博艺术馆,福建,厦门,厦门,0592,,阿罗海城市广场,兴港路2483号,景点,美术馆,118.024254,24.489447
万福寺,福建,厦门,厦门,0592,5781960,金尚/祥店,蔡坑社71号,景点,宗教,118.153519,24.505808
基督教两会,福建,厦门,厦门,0592,2075321,中山路/轮渡,思明西路64号民主大厦,景点,宗教,118.078003,24.455124
曾厝安机场直通车,福建,厦门,厦门,0592,137****7700,环岛路沿线,曾厝垵村口（老港记门口）,景点,旅行社,118.125221,24.425156
曾厝安机场直通车,福建,厦门,厦门,0592,137****7700,高崎机场,高崎机场2楼12号门,景点,旅行社,118.131948,24.534307
春山秋水国际旅行社,福建,厦门,厦门,0592,189****5051,火车站,坂尾路28-30号海德大厦202室,景点,旅行社,118.121017,24.473751
越尾山风景区,福建,厦门,厦门,0592,134****0682,集美区,越尾路与知青路交叉口西北方向1441米,景点,自然风光,117.959776,24.647495
革命烈士陵墓,福建,厦门,厦门,0592,,海沧区,海沧社区大路头61-1号东南方向80米,景点,烈士陵园,117.986435,24.460066
扬帆公园,福建,厦门,厦门,0592,,翔安区,翔安大道,景点,公园/广场,118.218544,24.550558
风景湖公园,福建,厦门,厦门,0592,,灌口/凤泉广场,灌口中路,景点,公园/广场,117.993973,24.601595
宝中旅游,福建,厦门,厦门,0592,182****1883,火车站,假日商城5F,景点,旅行社,118.119545,24.472292
同程国际旅行社,福建,厦门,厦门,0592,82209562,中山路/轮渡,远洋大厦24F,景点,旅行社,118.074928,24.463089
温馨天天国际旅行社,福建,厦门,厦门,0592,5827700,中山路/轮渡,鹭江道15-2-103号,景点,旅行社,118.072979,24.455119
五缘湾游艇体验中心,福建,厦门,厦门,0592,5716731;181****5092,五缘湾,槟城道,景点,游艇,118.181999,24.533352
南尾井,福建,厦门,厦门,0592,,云城万科里,孙板南路（杏林湾路）,景点,更多景点/周边游,118.087761,24.610933
鹭岛观光旅游巴士,福建,厦门,厦门,0592,2201135,东渡/国际邮轮中心,东港路31-7号,景点,城市观光,118.075046,24.4845
灵玲国际马戏城,福建,厦门,厦门,0592,3753999,大学康城/杏林湾,杏锦路366号,景点,旅游项目/观光项目,118.049886,24.589128
梅山寺,福建,厦门,厦门,0592,,城东/岳口,梅山路,景点,宗教,118.165138,24.738337
寨遗址,福建,厦门,厦门,0592,,石鼓路/集美学村,鳌园路嘉庚公园附近,景点,古代遗迹,118.104362,24.564741
桥梁博物馆,福建,厦门,厦门,0592,5828654,东渡/国际邮轮中心,东渡路127号,景点,博物馆,118.079285,24.493832
陈文确陈六使陈列馆,福建,厦门,厦门,0592,6062920,石鼓路/集美学村,浔江路115号邮局,景点,纪念馆,118.105812,24.570023
始祖墓,福建,厦门,厦门,0592,,石鼓路/集美学村,嘉庚路与鳌园路交叉口东南100米,景点,古代遗迹,118.093178,24.56617
鳄鱼屿海岛游,福建,厦门,厦门,0592,,翔安区,原生态岛屿,景点,自然风光,118.178877,24.584397
观天下闽台宗祠博物馆,福建,厦门,厦门,0592,136****7972,市行政服务中心/乐都汇,五缘湾文化展览苑B12,景点,博物馆,118.173416,24.522055
银丰温泉,福建,厦门,厦门,0592,7155570,汀溪,隘头村（汀溪派出所前200米）,景点,温泉,118.134577,24.781167
进明寺,福建,厦门,厦门,0592,2561235,环岛路黄厝海滨浴场,溪头下4号,景点,宗教,118.141457,24.429436
柚子番,福建,厦门,厦门,0592,5995999,瑞景商业广场,莲前街道洪莲路20号,景点,步行街,118.159091,24.477191
欢乐嘉年华,福建,厦门,厦门,0592,158****0749,环岛路沿线,环岛路椰风寨（维多利亚酒店对面）,景点,主题公园,118.169389,24.447566
沙坡尾,福建,厦门,厦门,0592,2081086,厦门大学,大学路与沙坡尾交叉口西侧,景点,休闲街区,118.087982,24.437716
旺角大学城商业街,福建,厦门,厦门,0592,6157066,旺角/商业学生街,天马路291-313号厦门华厦学院对面工商旅游学校对面,景点,步行街,118.086711,24.632242
外贸国际旅行社,福建,厦门,厦门,0592,136****5473,火车站,东南亚大酒店,景点,旅行社,118.115967,24.469273
中青国旅,福建,厦门,厦门,0592,157****1677,火车站,厦禾路东南亚大酒店内,景点,旅行社,118.116219,24.469128
侏罗纪活体恐龙展,福建,厦门,厦门,0592,6537013,中山路/轮渡,中山路中华城2F(赛博数码2楼),景点,美术馆,118.081535,24.453545
中之青国际旅行社,福建,厦门,厦门,0592,5665888,莲花,武汉大厦2号楼2903室,景点,旅行社,118.12355,24.485178
宝中旅游,福建,厦门,厦门,0592,138****3701,中山路/轮渡,轮渡鹭江宾馆二楼,景点,旅行社,118.075055,24.454315
宝中旅游,福建,厦门,厦门,0592,138****3701,禾祥西路沿线,故宫路106-19号附近,景点,旅行社,118.083504,24.462988
宝中旅游,福建,厦门,厦门,0592,138****3701,石鼓路/集美学村,集源路44—48号（集美学府）,景点,旅行社,118.098015,24.574755
宝中旅游,福建,厦门,厦门,0592,138****3701,仙岳路沿线,仙岳路452号松柏湖花园小区之5店面,景点,旅行社,118.116867,24.49501
宝中旅游,福建,厦门,厦门,0592,130****5789,大学康城/杏林湾,文达路22号D5室,景点,旅行社,118.058243,24.564951
宝中旅游,福建,厦门,厦门,0592,7892324,城西/祥平街道,祥平街道祥和路51号,景点,旅行社,118.150787,24.724297
宝中旅游,福建,厦门,厦门,0592,5590558,金尚/祥店,金尚路金安里39号之一,景点,旅行社,118.150063,24.492273
宝中旅游,福建,厦门,厦门,0592,138****3701,城西/祥平街道,芸溪路,景点,旅行社,118.135732,24.731592
宝中旅游,福建,厦门,厦门,0592,138****3701,莲花,嘉莲路与香秀路交叉口西南40米,景点,旅行社,118.131973,24.490561
宝中旅游,福建,厦门,厦门,0592,138****3701,金尚/祥店,金尚路31之十一室,景点,旅行社,118.143821,24.482131
宝中旅游,福建,厦门,厦门,0592,138****3701,白鹭洲公园,湖明丽景199号店面,景点,旅行社,118.115339,24.480197
中国国旅,福建,厦门,厦门,0592,2048000;2049000,火车站,莲坂BRT站正对面,景点,旅行社,118.120394,24.473757
土楼旅游,福建,厦门,厦门,0592,5164098;180****7366,火车站,湖滨南路288号（南湖公园、火车站、文灶）,景点,旅行社,118.108475,24.47311
彩虹沙滩,福建,厦门,厦门,0592,,后田海鲜船坞,西柯镇滨海西大道与滨贤路交叉口东南250米金都海尚国际小区南侧,景点,海滨沙滩,118.148186,24.623627
杉际内,福建,厦门,厦门,0592,,汀溪,汀溪镇,景点,自然风光,118.133369,24.877197
哈喽台湾网,福建,厦门,厦门,0592,4008878966,火车站,厦禾路世贸商城B栋1407,景点,旅行社,118.113327,24.467991
贝壳梦幻世界,福建,厦门,鼓浪屿,0592,2066851,鼓浪屿,鼓浪屿鼓声路5号（鼓声洞洞口）,景点,主题乐园,118.063753,24.441123
宝中旅游,福建,厦门,厦门,0592,182****1883,枋湖,金湖路57号,景点,旅行社,118.145139,24.509211
长寿园,福建,厦门,鼓浪屿,0592,2061819,鼓浪屿,内厝澳路108号,景点,更多景点/周边游,118.064416,24.446725
金滢枫国际旅行社（厦门）有限公司,福建,厦门,厦门,0592,185****3006,白鹭洲公园,禾祥东路15号之五502室,景点,旅行社,118.107552,24.471792
中国旅行社,福建,厦门,厦门,0592,188****2989,曾厝垵,滨海街道曾厝垵社117号,景点,旅行社,118.126999,24.42642
中国国旅,福建,厦门,厦门,0592,7101191,仙岳路沿线,仙岳路237号之3,景点,旅行社,118.096829,24.489589
环岛路观光大道,福建,厦门,厦门,0592,,环岛路黄厝海滨浴场,环岛路,景点,步行街,118.144974,24.432262
厦门摄影广场,福建,厦门,厦门,0592,4000124120,白鹭洲公园,白鹭洲东路59号,景点,广场,118.094452,24.476498
海洋三所鲸豚展馆,福建,厦门,厦门,0592,2089480,厦门大学,大学路178号（近厦大）,景点,展览馆,118.094078,24.433922
大屏山郊野公园,福建,厦门,厦门,0592,,海沧商业圈,嵩屿街道石塘村水头新村,景点,公园/广场,118.056955,24.49693
工商旅游,福建,厦门,厦门,0592,6375222,旺角/商业学生街,天马路313号,景点,旅行社,118.106001,24.614561
中国国旅,福建,厦门,厦门,0592,5718190,塘边,兴隆路773-127-1室,景点,旅行社,118.12767,24.511753
厦门湖里山炮台,福建,厦门,厦门,0592,,高崎机场,厦门环岛路租自行车处往前500米左右,景点,现代建筑,118.145792,24.556576
旅行记忆,福建,厦门,鼓浪屿,0592,,鼓浪屿,龙头路500号,景点,旅行社,118.069881,24.445667
南普陀寺,福建,厦门,厦门,0592,2087282,厦门大学,思明南路515号,景点,宗教,118.096481,24.441013
日月谷温泉渡假村,福建,厦门,厦门,0592,6312222,东孚商业圈,孚莲路1888号,景点,温泉,117.940399,24.558659
厦门云帆帆船游艇俱乐部,福建,厦门,厦门,0592,135****8136,软件园,吕岭路中航紫金广场东侧约110米,景点,游艇,118.194864,24.476354
心和美术园,福建,厦门,厦门,0592,2217788,白鹭洲公园,祥滨路77号,景点,美术馆,118.097252,24.466774
台湾普贤艺术,福建,厦门,厦门,0592,5925727,瑞景商业广场,莲前东路664号,景点,美术馆,118.16391,24.47456
林语堂故居,福建,厦门,鼓浪屿,0592,,鼓浪屿,漳州路40号附近,景点,名人故居,118.071388,24.442257
梦想家旅游,福建,厦门,厦门,0592,182****9878,殿前,长乐路350号,景点,旅行社,118.108101,24.523678
百年鼓浪屿,福建,厦门,鼓浪屿,0592,2069933,鼓浪屿,永春路鼓浪屿,景点,博物馆,118.067007,24.444719
厦门美程旅游服务有限公司,福建,厦门,厦门,0592,181****0506,五缘湾,绿通路,景点,旅行社,118.18676,24.527901
桐林广场,福建,厦门,厦门,0592,6016399,翔鹭,长乐路3号,景点,公园/广场,118.097442,24.52047
金汤湾专线,福建,厦门,厦门,0592,138****2673,火车站,厦禾路禹州世贸商城b栋,景点,旅行社,118.114082,24.46801
三官道院,福建,厦门,厦门,0592,2091952,环岛路沿线,龙虎北路41号,景点,宗教,118.133952,24.440741
洋麻山森林公园,福建,厦门,厦门,0592,,汀溪,（山语听溪别墅附近）,景点,森林公园,118.129402,24.772493
顶澳仔猫街,福建,厦门,厦门,0592,138****5095,厦门大学,顶澳仔路8号楼,景点,宗教,118.091568,24.439989
同安钟楼,福建,厦门,厦门,0592,,同安老城区/钟楼,南门路10号钟楼安置房,景点,历史建筑,118.152,24.730497
梅山公园,福建,厦门,厦门,0592,,城东/岳口,梅山路与环城东路交叉口西北50米,景点,公园/广场,118.161667,24.734947
中国国旅,福建,厦门,厦门,0592,5606310,东渡/国际邮轮中心,和宁路179号之1,景点,旅行社,118.087294,24.498074
许通海微雕博物馆,福建,厦门,厦门,0592,2225757,环岛路黄厝海滨浴场,黄厝34号君巍艺术园内,景点,博物馆,118.158405,24.441587
厦航国际旅行社,福建,厦门,厦门,0592,2099935,厦门大学,南华路1-104号,景点,旅行社,118.093025,24.440372
钟鼓山隧道,福建,厦门,厦门,0592,,厦门大学,厦港街道,景点,旅游项目/观光项目,118.09507,24.441261
跟浪者游艇俱乐部有限公司,福建,厦门,厦门,0592,139****1564,软件园,岭兜西一里1-16号,景点,游艇,118.175056,24.483273
汇友户外·穿越万石植物园,福建,厦门,厦门,0592,6753419,火车站,禾祥东路108号,景点,植物园,118.113968,24.471689
汤里温泉,福建,厦门,厦门,0592,7153999,汀溪,汀溪镇西源村汤里59号,景点,温泉,118.100553,24.826099
陈化成故居,福建,厦门,厦门,0592,,中山路/轮渡,草埔巷9号(镇海路地铁站3B口步行290米),景点,名人故居,118.083595,24.453171
叮叮在线,福建,厦门,厦门,0592,138****2673,环岛路沿线,莲前西路811号,景点,旅行社,118.148938,24.478508
圆海宫,福建,厦门,厦门,0592,,禾祥西路沿线,白鹭洲路,景点,历史建筑,118.09214,24.465258
杰鹏游艇,福建,厦门,厦门,0592,4006116929,会展中心,会展北路8号102室,景点,游艇,118.185402,24.469475
鼓浪屿龙头路,福建,厦门,鼓浪屿,0592,,鼓浪屿,龙头路,景点,步行街,118.07135,24.44495
鼓浪屿中国雕塑艺术港,福建,厦门,鼓浪屿,0592,,鼓浪屿,永春路14号,景点,景点/周边游,118.06749,24.443544
林巧稚雕塑,福建,厦门,鼓浪屿,0592,,鼓浪屿,鼓浪屿街道,景点,人文古迹,118.073036,24.440742
郑成功诗屏,福建,厦门,鼓浪屿,0592,,鼓浪屿,漳州路3号皓月园内,景点,人文古迹,118.075912,24.441269
克虏伯小炮,福建,厦门,厦门,0592,139****6026,厦门大学,曾厝埯路2号胡里山炮台内（南侧）,景点,更多景点/周边游,118.10665,24.428351
天鹅湖文化艺术馆,福建,厦门,厦门,0592,180****0601,石鼓路/集美学村,岑东路92号,景点,展览馆,118.098465,24.571743
